BE,uBE,N,Z,eBE,x,A,ee,eo,oe,oo,t,h,P,K,S,d,sp,sn,s2p,s2n,be_per_A
893.7960598000001,0.005088,56,50,0,36,106,1.0,0.0,0.0,0.0,22.397725109111345,0.8928571428571429,0.0,4.732623491163368,0.05660377358490566,1.0,0.5885209999997869,9.229862399999888,3.0059270000000424,20.858888599999887,8.4320383
939.895,0.345,73,42,1,961,115,0.0,1.0,0.0,0.0,23.648225622144295,0.5753424657534246,4.235294117647059,4.862944131094279,0.26956521739130435,0.0,13.97300000000007,4.692999999999984,29.515812500000038,7.336999999999989,8.173
1250.3716536000002,0.0259008,91,61,0,900,152,0.0,0.0,0.0,1.0,28.48146943560797,0.6703296703296703,4.95,5.336803297443889,0.19736842105263158,-1.0,8.594553299999916,7.464847199999895,15.061838799999805,13.154764399999749,8.226129300000002
182.9708903,0.0001035,13,10,0,9,23,0.0,1.0,0.0,0.0,8.087579399090064,0.7692307692307693,1.4285714285714286,2.8438669798515654,0.13043478260869565,0.0,10.55282649999998,8.868914499999988,22.61667969999999,13.024094700000006,7.955256100000001
483.9957416,0.0003976,28,28,0,0,56,1.0,0.0,0.0,0.0,14.637222840091884,1.0,0.0,3.825862365544778,0.0,1.0,0.6903406000000132,10.247633200000053,2.969167000000027,22.4638602,8.642781099999999
1023.62,0.635,82,45,1,1369,127,0.0,0.0,1.0,0.0,25.26596056564665,0.5487804878048781,0.0,5.026525695313479,0.29133858267716534,0.0,17.916000000000054,1.6599999999999682,32.63199999999995,6.048269999999889,8.06
1894.236,0.516,152,106,1,2116,258,1.0,0.0,0.0,0.0,40.527187962990446,0.6973684210526315,6.117647058823529,6.366096760416892,0.17829457364341086,1.0,-0.8100300000000971,6.823999999999842,0.947999999999638,14.830431999999973,7.3420000000000005
1281.6125561,0.0234715,90,67,0,529,157,0.0,0.0,1.0,0.0,29.102687879321483,0.7444444444444445,5.217391304347826,5.394690712109591,0.1464968152866242,0.0,5.759909900000139,7.425846100000172,8.315473000000111,16.639393300000165,8.163137299999999
1446.536,0.546,113,69,1,1936,182,0.0,0.0,0.0,1.0,32.11546826178415,0.6106194690265486,6.5,5.667051108097064,0.24175824175824176,-1.0,10.692999999999984,6.39639000000011,19.392000000000053,10.556769999999915,7.948
1289.9280291,0.0279522,90,69,0,441,159,0.0,0.0,1.0,0.0,29.34932266478004,0.7666666666666667,4.9523809523809526,5.41750151497718,0.1320754716981132,0.0,4.881794899999932,7.801954899999828,6.569889000000103,17.47095749999994,8.1127549
1190.4287395,0.0024453,85,58,0,729,143,0.0,1.0,0.0,0.0,27.34580368248674,0.6823529411764706,2.1818181818181817,5.229321531755983,0.1888111888111888,0.0,6.43317890000003,6.896873300000607,14.403564000000188,11.603309500000023,8.324676499999999
1550.7970996,0.0400624,120,76,0,1936,196,1.0,0.0,0.0,0.0,33.74199169845321,0.6333333333333333,3.0,5.808785733563703,0.22448979591836735,1.0,7.275959499999999,4.91190040000015,16.20483800000011,11.422900400000117,7.9122300999999995
1326.943228,0.0007987,99,64,0,1225,163,0.0,1.0,0.0,0.0,29.839513369337435,0.6464646464646465,7.67741935483871,5.462555571281397,0.2147239263803681,0.0,8.005357599999797,6.376411199999893,16.80164149999996,11.279833999999937,8.140756000000001
531.05,0.325,31,34,1,9,65,0.0,1.0,0.0,0.0,16.166235625781553,1.096774193548387,2.0,4.020725758589058,-0.046153846153846156,0.0,-2.1259999999999764,16.75,-2.88900000000001,29.708804800000053,8.17
1167.2049888,0.0071712,78,66,0,144,144,1.0,0.0,0.0,0.0,27.47314182127996,0.8461538461538461,3.2,5.241482788417793,0.08333333333333333,1.0,-0.16100480000000061,9.743829200000164,2.329865400000017,22.127480000000105,8.1055902
1163.591,0.143,90,53,1,1369,143,0.0,0.0,1.0,0.0,27.34580368248674,0.5888888888888889,2.1818181818181817,5.229321531755983,0.25874125874125875,0.0,13.304368000000068,2.5210000000001855,23.775459000000183,6.414000000000215,8.136999999999999
1371.1575119999998,0.0355696,97,75,0,484,172,0.0,0.0,0.0,1.0,30.92803284791408,0.7731958762886598,4.7727272727272725,5.561297766521235,0.12790697674418605,-1.0,3.1603873000001386,10.058364400000073,3.7970478000002004,18.24891360000015,7.971845999999998
2066.112,0.576,176,112,1,4096,288,1.0,0.0,0.0,0.0,43.61089422797134,0.6363636363636364,1.6,6.603854497789253,0.2222222222222222,1.0,2.549999999999727,11.548620000000028,6.518000000000029,17.968000000000302,7.174
726.2538063,0.0041934,44,43,0,1,87,0.0,0.0,1.0,0.0,19.63418302571681,0.9772727272727273,3.230769230769231,4.431047621693634,0.011494252873563218,0.0,3.9701937000000953,12.051568100000168,2.5671937000000753,25.847439900000154,8.347744899999999
1694.814726,0.01397,135,85,0,2500,220,0.0,0.0,0.0,1.0,36.44308387191581,0.6296296296296297,2.25,6.036810736797685,0.22727272727272727,-1.0,7.193370100000038,5.664337400000022,12.575596799999857,9.565365600000177,7.7037033
291.756,0.41,17,24,1,49,41,0.0,1.0,0.0,0.0,11.890202136872691,1.411764705882353,1.7142857142857142,3.4482172403827303,-0.17073170731707318,0.0,-3.9077899999999772,21.396000000000015,-5.801759999999945,38.48400000000004,7.116
1662.6949272,0.0111024,126,90,0,1296,216,1.0,0.0,0.0,0.0,35.99999999999999,0.7142857142857143,0.0,5.999999999999999,0.16666666666666666,1.0,0.5327774000002137,6.1640793000001395,2.9818365999999514,14.074439600000005,7.697661699999999
1787.142,0.238,140,98,1,1764,238,1.0,0.0,0.0,0.0,38.4047230880316,0.7,7.466666666666667,6.197154434741126,0.17647058823529413,1.0,0.8170000000000073,7.030999999999949,3.5401999999999134,15.315599999999904,7.509
1477.4768775,0.0141525,112,73,0,1521,185,0.0,0.0,1.0,0.0,32.46742297798574,0.6517857142857143,5.478260869565218,5.698019215305065,0.21081081081081082,0.0,8.403206100000034,5.284562699999924,14.400127800000064,11.643822600000021,7.9863615
971.5726494,4.56e-05,64,50,0,196,114,1.0,0.0,0.0,0.0,23.510935004498354,0.78125,0.0,4.848807585839879,0.12280701754385964,1.0,3.732644599999958,7.5454235999999355,9.281996599999957,17.10887619999994,8.5225671
1399.1110949,0.0281208999999999,99,80,0,361,179,0.0,1.0,0.0,0.0,31.7615743032901,0.8080808080808081,1.7894736842105263,5.635740794544236,0.10614525139664804,0.0,-0.25351489999980004,11.388903100000107,0.7556474999998954,19.870840300000054,7.8162631
1618.24,0.416,130,78,1,2704,208,1.0,0.0,0.0,0.0,35.105531821316504,0.6,2.0,5.9249921368147405,0.25,1.0,9.033999999999878,4.276120000000219,19.549999999999955,8.642499999999927,7.78
1197.3256128000005,0.0028367999999999,86,58,0,784,144,1.0,0.0,0.0,0.0,27.47314182127996,0.6744186046511628,2.6666666666666665,5.241482788417793,0.19444444444444445,1.0,6.483019699999659,4.706436199999416,15.07192139999961,11.336569799999552,8.314761200000003
1292.6396009,0.0584192,89,74,0,225,163,0.0,1.0,0.0,0.0,29.839513369337435,0.8314606741573034,3.7333333333333334,5.462555571281397,0.09202453987730061,0.0,-0.14702370000009068,11.39844509999989,1.4553991000000224,20.09551509999983,7.9303043
453.157588,0.0001612,29,23,0,36,52,0.0,0.0,0.0,1.0,13.93163953576523,0.7931034482758621,0.75,3.7325111568172478,0.11538461538461539,-1.0,11.133557900000085,8.479964500000051,18.693159200000082,14.5978748,8.714569
865.8645059,0.0003130999999999,59,42,0,289,101,0.0,1.0,0.0,0.0,21.68773755577532,0.711864406779661,4.235294117647059,4.657009507803835,0.16831683168316833,0.0,8.341936900000064,8.11223289999998,18.325150899999812,13.577015699999947,8.5729159
1266.37,0.474,100,58,1,1764,158,1.0,0.0,0.0,0.0,29.226135354653636,0.58,5.538461538461538,5.406120175750225,0.26582278481012656,1.0,11.513000000000147,2.9270000000001346,24.824592000000166,6.242500000000064,8.014999999999999
763.036785,0.003357,55,35,0,400,90,0.0,0.0,0.0,1.0,20.08298850246508,0.6363636363636364,2.9166666666666665,4.481404746557164,0.2222222222222222,-1.0,14.262637899999845,5.178317199999924,25.35008500000015,8.375146599999994,8.4781865
1377.2675312,0.033176,97,79,0,324,176,0.0,0.0,0.0,1.0,31.405697642158753,0.8144329896907216,2.5,5.604078661310774,0.10227272727272728,-1.0,1.543830699999944,11.096095900000137,0.6304688000000169,19.924707600000147,7.8253837
1669.704183,0.0178541999999999,127,91,0,1296,218,0.0,0.0,0.0,1.0,36.22188069037562,0.7165354330708661,0.9,6.018461654806452,0.1651376146788991,-1.0,2.6426042999999027,8.13766469999996,2.7524929999999586,14.51382499999977,7.659193500000001
311.793,0.387,29,14,1,225,43,0.0,1.0,0.0,0.0,12.273797969521459,0.4827586206896552,0.8571428571428571,3.503398060386724,0.3488372093023256,0.0,20.495000000000005,3.0709999999999695,42.22199999999998,3.3870000000000005,7.251
1863.3654546,0.0011951999999999,151,98,0,2809,249,0.0,1.0,0.0,0.0,39.57912888553151,0.6490066225165563,9.75609756097561,6.291194551556287,0.21285140562248997,0.0,3.884545399999979,6.623720399999911,8.341871699999956,11.73039679999988,7.4833954
1039.9902196,0.002604,76,48,0,784,124,1.0,0.0,0.0,0.0,24.8664882538245,0.631578947368421,1.5,4.986630952238645,0.22580645161290322,1.0,11.001842899999929,4.719967900000029,23.893640600000026,11.698932199999717,8.3870179
899.9183445,0.001134,59,46,0,169,105,0.0,1.0,0.0,0.0,22.25663649191485,0.7796610169491526,2.769230769230769,4.7176939803165325,0.12380952380952381,0.0,5.813463700000057,9.560955900000067,13.150362299999983,16.097377700000038,8.5706509
1411.6519872,0.0120848,100,82,0,324,182,1.0,0.0,0.0,0.0,32.11546826178415,0.82,0.0,5.667051108097064,0.0989010989010989,1.0,-1.9404971999999816,8.826769800000193,-2.185467199999948,20.369670400000132,7.756329599999999
831.4389666000001,0.001584,51,48,0,9,99,0.0,1.0,0.0,0.0,21.400477469184917,0.9411764705882353,0.6666666666666666,4.626065009182741,0.030303030303030304,0.0,1.53598339999985,12.334783399999765,4.952436399999897,22.047969099999932,8.3983734
1014.2620025999998,0.0121121,74,47,0,729,121,0.0,0.0,1.0,0.0,24.463780996262468,0.6351351351351351,2.1818181818181817,4.9460874432487,0.2231404958677686,0.0,13.49853480000013,4.774607600000195,23.60415000000023,11.30839350000008,8.3823306
274.4465544,0.1495044,23,13,0,100,36,0.0,0.0,0.0,1.0,10.902723556992836,0.5652173913043478,1.875,3.3019272488946263,0.2777777777777778,-1.0,19.810867700000017,4.212137599999949,35.14989179999998,5.613445599999977,7.6235154000000005
1469.9167152,0.000828,108,76,0,1024,184,1.0,0.0,0.0,0.0,32.35031759636025,0.7037037037037037,4.5,5.68773395970313,0.17391304347826086,1.0,3.371965799999998,6.624654299999975,8.189833200000066,14.890111200000092,7.9886778
883.606,0.107,55,52,1,9,107,0.0,1.0,0.0,0.0,22.538370740628164,0.9454545454545454,1.4285714285714286,4.7474593985234,0.028037383177570093,0.0,-0.5979999999999563,13.195986800000128,0.09047390000000632,23.201024500000017,8.258
1216.776075,0.005685,94,56,0,1444,150,1.0,0.0,0.0,0.0,28.23108086643085,0.5957446808510638,4.0,5.313292845913055,0.25333333333333335,1.0,10.709508599999936,3.1529250000000957,23.69592499999999,7.887924999999996,8.1118405
659.8941072,0.0008892,43,33,0,100,76,0.0,0.0,0.0,1.0,17.942201436929967,0.7674418604651163,2.9166666666666665,4.235823584254893,0.13157894736842105,-1.0,9.597084399999972,9.696268099999998,15.738726000000042,16.668220799999972,8.6828172
787.846048,0.0031004,49,43,0,36,92,0.0,0.0,0.0,1.0,20.379423055219398,0.8775510204081632,0.875,4.514357435474001,0.06521739130434782,-1.0,5.5799831000000495,12.751724599999989,8.559862199999998,21.375258200000076,8.563544
299.08329119999996,0.0131148,21,15,0,36,36,0.0,0.0,0.0,1.0,10.902723556992836,0.7142857142857143,0.8333333333333334,3.3019272488946263,0.16666666666666666,-1.0,13.934351900000024,6.816284500000052,24.125013400000057,10.51315500000004,8.307869199999999
1085.9297142,0.0212205,78,51,0,729,129,0.0,0.0,1.0,0.0,25.530528603808893,0.6538461538461539,0.8,5.05277434720856,0.20930232558139536,0.0,10.012548799999877,5.727618800000073,17.391284499999756,13.494663299999957,8.4180598
1637.5543338,0.0017765,125,84,0,1681,209,0.0,1.0,0.0,0.0,35.21795958518306,0.672,0.6666666666666666,5.934472140399941,0.19617224880382775,0.0,2.895064199999979,7.658368200000041,6.967259400000103,12.209132399999817,7.8351882
1487.9736956,0.0027072,109,79,0,900,188,0.0,0.0,0.0,1.0,32.817480272024206,0.7247706422018348,2.55,5.728654315982437,0.1595744680851064,-1.0,4.544033200000285,9.281960799999979,6.57285939999997,16.604859399999896,7.9147536999999994
621.775,0.385,37,40,1,9,77,0.0,1.0,0.0,0.0,18.099246023352887,1.0810810810810811,4.7368421052631575,4.254320865115005,-0.03896103896103896,0.0,-2.780709999999999,17.35699999999997,-3.373679999999922,31.317999999999984,8.075
1907.454,0.514,158,99,1,3481,257,0.0,0.0,1.0,0.0,40.42239878077115,0.6265822784810127,9.512195121951219,6.3578611797342,0.22957198443579765,0.0,6.3900000000001,4.842000000000098,10.441000000000031,12.696769999999788,7.422
1048.5628108,0.001364,73,51,0,484,124,0.0,0.0,0.0,1.0,24.8664882538245,0.6986301369863014,0.9,4.986630952238645,0.1774193548387097,-1.0,8.69170169999984,8.707339199999979,14.869364599999926,14.916702799999939,8.456151700000001
346.88808,0.0002688,20,22,0,4,42,1.0,0.0,0.0,0.0,12.082761235960547,1.1,0.0,3.4760266448864496,-0.047619047619047616,1.0,0.10097469999999475,12.282552199999998,2.8954860000000053,28.5868660000001,8.25924
531.4280064,0.2999424,40,24,0,256,64,1.0,0.0,0.0,0.0,15.999999999999998,0.6,2.857142857142857,3.9999999999999996,0.25,1.0,14.616336600000068,2.7419936000000007,31.00581060000013,7.659993600000007,8.3035626
308.71403999999995,0.0001871999999999,20,16,0,16,36,1.0,0.0,0.0,0.0,10.902723556992836,0.8,0.0,3.3019272488946263,0.1111111111111111,1.0,8.386379200000022,4.303603100000032,18.62862660000002,12.33971020000007,8.575389999999999
1026.7087644,0.0009801,71,50,0,441,121,0.0,1.0,0.0,0.0,24.463780996262468,0.704225352112676,0.0,4.9460874432487,0.17355371900826447,0.0,6.426543999999922,8.814645199999859,14.552286599999888,14.760685499999909,8.485196400000001
1190.956,0.296,94,54,1,1600,148,1.0,0.0,0.0,0.0,27.97957694388431,0.574468085106383,3.0,5.289572472694207,0.2702702702702703,1.0,11.92100000000005,2.384999999999991,25.820075000000088,6.494000000000142,8.046999999999999
1452.236305,0.0015747,108,73,0,1225,181,0.0,0.0,1.0,0.0,31.997721191890314,0.6759259259259259,6.0,5.65665282582291,0.19337016574585636,0.0,7.096042200000056,6.06293740000001,11.94854330000021,12.997115000000122,8.023405
417.70134,0.008385,24,26,0,4,50,1.0,0.0,0.0,0.0,13.572088082974531,1.0833333333333333,1.3333333333333333,3.6840314986403864,-0.04,1.0,0.154659899999956,13.784042699999986,2.661340399999972,29.9982708,8.3540268
494.2433748,0.0005643,29,28,0,1,57,0.0,1.0,0.0,0.0,14.810960957438846,0.9655172413793104,0.0,3.8485011312768047,0.017543859649122806,0.0,2.872861999999998,12.216226999999947,5.709656999999993,21.21550600000006,8.6709364
1058.46,0.39,83,47,1,1296,130,0.0,0.0,0.0,1.0,25.66229943873142,0.5662650602409639,0.75,5.065797019100886,0.27692307692307694,-1.0,16.5417723999999,2.9020000000000437,31.03053840000007,4.536000000000058,8.142
1614.2379165,0.001148,123,82,0,1681,205,0.0,1.0,0.0,0.0,34.76716195915227,0.6666666666666666,0.0,5.896368539970366,0.2,0.0,3.547012900000027,8.086655500000006,7.953477300000031,14.824428299999909,7.8743313
1369.6639814,0.0001859,99,70,0,841,169,0.0,1.0,0.0,0.0,30.567350940369842,0.7070707070707071,7.0344827586206895,5.528774813678871,0.17159763313609466,0.0,4.219680599999947,8.45973559999993,9.633766299999934,15.07394320000003,8.1045206
1061.362,0.524,84,47,1,1369,131,0.0,0.0,1.0,0.0,25.79373282864238,0.5595238095238095,1.2,5.0787530781327,0.2824427480916031,0.0,16.964757200000122,1.6340000000000146,31.499000000000024,4.366999999999962,8.102
1543.1741304000002,0.0077028,114,82,0,1024,196,1.0,0.0,0.0,0.0,33.74199169845321,0.7192982456140351,0.0,5.808785733563703,0.16326530612244897,1.0,1.6279251999997086,7.468462999999701,4.702967399999579,16.86183059999985,7.873337400000001
1532.069451,0.0134244,112,86,0,676,198,1.0,0.0,0.0,0.0,33.97114044720589,0.7678571428571429,3.111111111111111,5.828476683251456,0.13131313131313133,1.0,-0.7127308999999968,8.400852199999918,0.9537490000000162,18.912769000000026,7.737724500000001
1357.862345,0.0810775,95,80,0,225,175,0.0,1.0,0.0,0.0,31.286623728379862,0.8421052631578947,1.7333333333333334,5.593444710406984,0.08571428571428572,0.0,-1.265204199999971,11.886518999999907,-1.5287849999999708,20.949016899999833,7.7592134
1657.43,0.214,133,81,1,2704,214,0.0,0.0,0.0,1.0,35.77743342332243,0.6090225563909775,0.875,5.981424029720885,0.24299065420560748,-1.0,9.408691500000032,4.519999999999982,15.16591359999984,7.713999999999942,7.745
1027.7605374,0.0022936,74,48,0,676,122,1.0,0.0,0.0,0.0,24.598382690509563,0.6486486486486487,1.6,4.9596756638423,0.21311475409836064,1.0,10.105615200000102,4.873109099999965,22.19702540000003,12.22968220000007,8.4242667
1213.1215278,0.0085848,89,58,0,961,147,0.0,1.0,0.0,0.0,27.853400455274738,0.651685393258427,3.7333333333333334,5.277632087904077,0.2108843537414966,0.0,7.81052539999996,6.455837000000201,16.939583500000026,10.798652800000127,8.2525274
1056.639,0.258,69,60,1,81,129,0.0,1.0,0.0,0.0,25.530528603808893,0.8695652173913043,5.6521739130434785,5.05277434720856,0.06976744186046512,0.0,0.3910000000000764,12.287767999999915,2.4960000000000946,21.530889500000058,8.190999999999999
278.425,0.296,16,21,1,25,37,0.0,0.0,1.0,0.0,11.103702468586784,1.3125,0.8,3.332221851645953,-0.13513513513513514,0.0,-0.30299999999999727,16.113,-4.216000000000008,34.09984250000002,7.525
420.3626804,0.0829036,24,28,0,16,52,1.0,0.0,0.0,0.0,13.93163953576523,1.1666666666666667,0.0,3.7325111568172478,-0.07692307692307693,1.0,-2.1396803999999747,15.142289299999959,-2.2946804000000043,32.86109080000011,8.0838977
1592.535,0.406,126,77,1,2401,203,0.0,0.0,1.0,0.0,34.540664785434856,0.6111111111111112,0.0,5.8771306592107395,0.2413793103448276,0.0,10.701000000000022,3.356999999999971,18.764999999999873,7.490000000000009,7.845000000000001
957.0098272,0.0002464,64,48,0,256,112,1.0,0.0,0.0,0.0,23.235142934254814,0.75,1.75,4.820284528350459,0.14285714285714285,1.0,6.081228899999928,6.539749000000029,14.562822200000028,15.58271179999997,8.5447306
576.4392776,0.0004964,34,34,0,0,68,1.0,0.0,0.0,0.0,16.659908371007916,1.0,3.0,4.081655101917348,0.0,1.0,-0.6409982000000127,10.316588199999956,1.4807223999999906,23.883088399999906,8.477048199999999
1255.3012296,0.002754,93,60,0,1089,153,0.0,1.0,0.0,0.0,28.606251587889357,0.6451612903225806,5.238095238095238,5.348481241239363,0.21568627450980393,0.0,8.225188399999979,6.320531800000026,17.438769399999956,11.096045400000094,8.2045832
1745.930368,0.0144439999999999,136,94,0,1764,230,1.0,0.0,0.0,0.0,37.539218229773184,0.6911764705882353,5.454545454545454,6.126925675228416,0.1826086956521739,1.0,1.8156320000000505,6.694906400000036,5.205631999999923,14.71389679999993,7.5910016
1628.4271653,0.0054440999999999,126,81,0,2025,207,0.0,0.0,1.0,0.0,34.992923739494074,0.6428571428571429,0.0,5.915481699700716,0.21739130434782608,0.0,8.00305870000011,3.7870026999999027,11.802096799999845,8.752995800000008,7.8667979
998.696,0.496,64,60,1,16,124,1.0,0.0,0.0,0.0,24.8664882538245,0.9375,5.833333333333333,4.986630952238645,0.03225806451612903,1.0,-3.8298500000000786,11.303999999999974,-3.181820000000016,24.67599999999993,8.054
1438.2680955,0.0070821,103,80,0,529,183,0.0,1.0,0.0,0.0,32.232999873805014,0.7766990291262136,1.826086956521739,5.677411370845432,0.12568306010928962,0.0,0.36768129999995836,10.611458099999936,2.3145094999999856,18.52163799999994,7.8593885000000006
